จังหวัด, PM2.5, วันที่
พังงา,21.726393961355555,2025-01-12
พังงา,30.807138943152,2025-01-13
พังงา,31.115190065574826,2025-01-14
พังงา,34.64220290836145,2025-01-15
พังงา,20.3792020698677,2025-01-16
พังงา,17.326224942168196,2025-01-17
พังงา,24.403526148131878,2025-01-18
พังงา,26.81096382643445,2025-01-19
พังงา,30.733729860590746,2025-01-20
พังงา,30.232807222471337,2025-01-21
พังงา,32.079548728649485,2025-01-22
พังงา,31.315811343773795,2025-01-23
พังงา,25.94131995043918,2025-01-24
พังงา,20.920718211480875,2025-01-25
พังงา,19.43266508603102,2025-01-26
พังงา,19.031712810931428,2025-01-27
พังงา,21.82680110951961,2025-01-28
พังงา,24.824402054675023,2025-01-29
พังงา,31.23694627412738,2025-01-30
พังงา,65.31099121430964,2025-01-31
ยโสธร,33.5954916240925,2024-12-31
ยโสธร,38.029758836138875,2025-01-01
ยโสธร,47.68049617211177,2025-01-02
ยโสธร,37.77064485122063,2025-01-03
ยโสธร,50.38648203497872,2025-01-04
ยโสธร,43.09693187008311,2025-01-05
ยโสธร,50.132336175050995,2025-01-06
ยโสธร,54.823619225599764,2025-01-07
ยโสธร,47.886875002934666,2025-01-08
ยโสธร,26.072636671874477,2025-01-09
ยโสธร,21.426627782561606,2025-01-10
ยโสธร,30.351157297375934,2025-01-11
ยโสธร,41.73452522042562,2025-01-12
ยโสธร,36.702711438619325,2025-01-13
ยโสธร,36.3920087385384,2025-01-14
ยโสธร,14.001450892116226,2025-01-15
ยโสธร,21.999446588872782,2025-01-16
ยโสธร,45.923865744269065,2025-01-17
ยโสธร,50.16655619070953,2025-01-18
ยโสธร,39.68554638420683,2025-01-19
ยโสธร,43.5403910103562,2025-01-20
ยโสธร,53.7631698208836,2025-01-21
ยโสธร,67.57215595421249,2025-01-22
ยโสธร,54.35772417863778,2025-01-23
ยโสธร,73.26631660419982,2025-01-24
ยโสธร,88.30458521814593,2025-01-25
ยโสธร,46.80365313886932,2025-01-26
ยโสธร,17.232715980606088,2025-01-27
ยโสธร,29.737343076365175,2025-01-28
ยโสธร,31.97919941932245,2025-01-29
ยโสธร,44.80252279164928,2025-01-30
ยโสธร,52.47592006900488,2025-01-31
ระนอง,21.270198456192595,2024-12-31
ระนอง,24.12000321218371,2025-01-01
ระนอง,23.385703291180324,2025-01-02
ระนอง,26.522557886822614,2025-01-03
ระนอง,24.177184349488453,2025-01-04
ระนอง,24.478099298060215,2025-01-05
ระนอง,26.074113095036623,2025-01-06
ระนอง,31.295703285538153,2025-01-07
ระนอง,30.106684215132475,2025-01-08
ระนอง,30.985775416224847,2025-01-09
ระนอง,29.983639222392938,2025-01-10
ระนอง,21.41931124453591,2025-01-11
ระนอง,22.283444530860066,2025-01-12
ระนอง,32.208116768734136,2025-01-13
ระนอง,30.45681330407887,2025-01-14
ระนอง,34.508043690121816,2025-01-15
ระนอง,20.182998588207894,2025-01-16
ระนอง,18.219763607443166,2025-01-17
ระนอง,26.80330823033055,2025-01-18
ระนอง,34.05046132385937,2025-01-19
ระนอง,35.58082762757046,2025-01-20
ระนอง,33.8398944831541,2025-01-21
ระนอง,32.25148963485547,2025-01-22
ระนอง,30.871518186476905,2025-01-23
ระนอง,27.662257169246836,2025-01-24
ระนอง,28.239739803119594,2025-01-25
ระนอง,23.036075394030973,2025-01-26
ระนอง,18.403647751722172,2025-01-27
ระนอง,21.394285306921535,2025-01-28
ระนอง,28.429325216739525,2025-01-29
ระนอง,30.59500365991697,2025-01-30
ระนอง,65.8020216206335,2025-01-31
ระยอง,25.7808316360063,2024-12-31
ระยอง,29.21783533961696,2025-01-01
ระยอง,32.81943246708843,2025-01-02
ระยอง,29.944183563957328,2025-01-03
ระยอง,23.45868257697113,2025-01-04
ระยอง,30.832569798741652,2025-01-05
ระยอง,35.327384817716435,2025-01-06
ระยอง,51.58976925262842,2025-01-07
ระยอง,60.2272981737727,2025-01-08
ระยอง,63.14704552880001,2025-01-09
ระยอง,36.2402726767797,2025-01-10
ระยอง,19.0923840407171,2025-01-11
ระยอง,25.328594198248968,2025-01-12
ระยอง,36.810475298568704,2025-01-13
ระยอง,62.794329461803,2025-01-14
ระยอง,49.69217675705216,2025-01-15
ระยอง,18.376575546673983,2025-01-16
ระยอง,25.727526621062488,2025-01-17
ระยอง,44.519148277954564,2025-01-18
ระยอง,59.92032430034526,2025-01-19
ระยอง,60.87038449458041,2025-01-20
ระยอง,71.5394435797071,2025-01-21
ระยอง,79.72156282376696,2025-01-22
ระยอง,92.15286151024334,2025-01-23
ระยอง,91.33783427681423,2025-01-24
ระยอง,72.11829848320285,2025-01-25
ระยอง,53.667624957202925,2025-01-26
ระยอง,40.81672505608323,2025-01-27
ระยอง,32.76292030983629,2025-01-28
ระยอง,35.01804916830061,2025-01-29
ระยอง,46.26361909326342,2025-01-30
ระยอง,59.834294843258725,2025-01-31
ลำปาง,23.872081948622576,2024-12-31
ลำปาง,26.48440207398615,2025-01-01
ลำปาง,24.997877484384,2025-01-02
ลำปาง,22.253285088514975,2025-01-03
ลำปาง,25.01910155086667,2025-01-04
ลำปาง,35.895090590003655,2025-01-05
ลำปาง,39.430733026210866,2025-01-06
ลำปาง,37.18322046037899,2025-01-07
ลำปาง,41.97492227251212,2025-01-08
ลำปาง,51.31567769034252,2025-01-09
ลำปาง,42.085015395056054,2025-01-10
ลำปาง,32.994073236087864,2025-01-11
ลำปาง,33.407714797930005,2025-01-12
ลำปาง,31.52768691638338,2025-01-13
ลำปาง,33.32366010292915,2025-01-14
ลำปาง,35.181327429430894,2025-01-15
ลำปาง,34.274914557880265,2025-01-16
ลำปาง,29.159141774406095,2025-01-17
ลำปาง,29.360721691932664,2025-01-18
ลำปาง,30.654322089147694,2025-01-19
ลำปาง,37.89021597342005,2025-01-20
ลำปาง,44.21356667099904,2025-01-21
ลำปาง,43.5781295086128,2025-01-22
ลำปาง,44.010681004446496,2025-01-23
ลำปาง,43.14262488689137,2025-01-24
ลำปาง,38.46458704375371,2025-01-25
ลำปาง,41.84896883001183,2025-01-26
ลำปาง,42.85728923097905,2025-01-27
ลำปาง,25.687674046760336,2025-01-28
ลำปาง,43.275595953928466,2025-01-29
ลำปาง,44.334352537650595,2025-01-30
ลำปาง,70.86570105751571,2025-01-31
ลำพูน,25.250078430099585,2024-12-31
ลำพูน,27.53808383604323,2025-01-01
ลำพูน,26.84734543458164,2025-01-02
ลำพูน,23.53553927708656,2025-01-03
ลำพูน,24.114801242664228,2025-01-04
ลำพูน,32.481618258259665,2025-01-05
ลำพูน,38.948250266591444,2025-01-06
ลำพูน,35.29065371170994,2025-01-07
ลำพูน,41.27625768775699,2025-01-08
ลำพูน,50.47936583287926,2025-01-09
ลำพูน,43.202844955049294,2025-01-10
ลำพูน,34.99500080862654,2025-01-11
ลำพูน,33.55329468535708,2025-01-12
ลำพูน,33.57750599940319,2025-01-13
ลำพูน,31.15463628943383,2025-01-14
ลำพูน,35.39664606420529,2025-01-15
ลำพูน,34.631656961433585,2025-01-16
ลำพูน,25.514274880571435,2025-01-17
ลำพูน,23.313137237134313,2025-01-18
ลำพูน,23.259002612265935,2025-01-19
ลำพูน,33.53747237454972,2025-01-20
ลำพูน,38.81120549935807,2025-01-21
