จังหวัด, PM2.5, วันที่
แพร่,26.37036523839674,2024-01-30
แพร่,26.609154247974878,2024-01-31
ชุมพร,21.160122283479122,2024-01-01
ชุมพร,16.476142241320566,2024-01-02
ชุมพร,15.454439014884084,2024-01-03
ชุมพร,17.484323070076012,2024-01-04
ชุมพร,21.82854198881449,2024-01-05
ชุมพร,25.552011951588337,2024-01-06
ชุมพร,22.319767540931796,2024-01-07
ชุมพร,14.69132215222158,2024-01-08
ชุมพร,16.075288206027523,2024-01-09
ชุมพร,19.4637517098579,2024-01-10
ชุมพร,19.209872360239576,2024-01-11
ชุมพร,20.33673022272305,2024-01-12
ชุมพร,22.464026458381,2024-01-13
ชุมพร,23.288435797270633,2024-01-14
ชุมพร,19.701285738170686,2024-01-15
ชุมพร,19.669923631293287,2024-01-16
ชุมพร,16.255687318684508,2024-01-17
ชุมพร,14.9528042224214,2024-01-18
ชุมพร,16.7283814570081,2024-01-19
ชุมพร,19.6449840881304,2024-01-20
ชุมพร,26.813733403846857,2024-01-21
ชุมพร,17.572843857405612,2024-01-22
ชุมพร,9.519034587142142,2024-01-23
ชุมพร,16.27314526329107,2024-01-24
ชุมพร,13.557385273306084,2024-01-25
ชุมพร,16.14884630266039,2024-01-26
ชุมพร,16.07731662185749,2024-01-27
ชุมพร,14.94691671627018,2024-01-28
ชุมพร,19.06928859333001,2024-01-29
ชุมพร,18.66923843591825,2024-01-30
ชุมพร,10.58089905141119,2024-01-31
พะเยา,25.191889362368865,2024-01-01
พะเยา,20.531358396025404,2024-01-02
พะเยา,23.034561218107307,2024-01-03
พะเยา,22.55471080500749,2024-01-04
พะเยา,20.55000538679869,2024-01-05
พะเยา,22.552381128123578,2024-01-06
พะเยา,27.118753931871932,2024-01-07
พะเยา,32.7409514643758,2024-01-08
พะเยา,30.17400662506579,2024-01-09
พะเยา,35.66068581423196,2024-01-10
พะเยา,38.30028829528453,2024-01-11
พะเยา,40.1599952196173,2024-01-12
พะเยา,45.51188109209741,2024-01-13
พะเยา,36.46537865383522,2024-01-14
